policy_id,policyholder_id,policy_type,coverage_amount,premium_amount,status,start_date,end_date,deductible,coverage_limits
POL_PH_000731_2,PH_000731,Life,126.17,100,Active,2025-08-08 20:57:36.639110,2026-08-08 20:57:36.639110,201.05,"{'per_incident': 100.94, 'annual': 126.17, 'lifetime': 252.34}"
POL_PH_000732_1,PH_000732,Life,51.08,100,Cancelled,2022-10-29 20:57:36.639110,2023-10-29 20:57:36.639110,3075.34,"{'per_incident': 40.86, 'annual': 51.08, 'lifetime': 102.16}"
POL_PH_000733_1,PH_000733,Home,11.94,100,Inactive,2024-11-10 20:57:36.639110,2025-11-10 20:57:36.639110,3186.71,"{'per_incident': 9.55, 'annual': 11.94, 'lifetime': 23.88}"
POL_PH_000734_1,PH_000734,Life,279.73,100,Inactive,2023-03-05 20:57:36.640110,2024-03-04 20:57:36.640110,3305.06,"{'per_incident': 223.78, 'annual': 279.73, 'lifetime': 559.46}"
POL_PH_000734_2,PH_000734,Auto,316.0,100,Active,2024-09-16 20:57:36.640110,2025-09-16 20:57:36.640110,4231.72,"{'per_incident': 252.8, 'annual': 316.0, 'lifetime': 632.0}"
POL_PH_000735_1,PH_000735,Home,108.87,100,Active,2024-05-07 20:57:36.640110,2025-05-07 20:57:36.640110,1142.78,"{'per_incident': 87.1, 'annual': 108.87, 'lifetime': 217.74}"
POL_PH_000736_1,PH_000736,Auto,13.08,100,Active,2025-03-17 20:57:36.640110,2026-03-17 20:57:36.640110,1666.73,"{'per_incident': 10.46, 'annual': 13.08, 'lifetime': 26.16}"
POL_PH_000736_2,PH_000736,Auto,26.94,100,Active,2022-10-03 20:57:36.640110,2023-10-03 20:57:36.640110,4532.56,"{'per_incident': 21.55, 'annual': 26.94, 'lifetime': 53.88}"
POL_PH_000737_1,PH_000737,Health,166.43,100,Active,2024-01-24 20:57:36.640110,2025-01-23 20:57:36.640110,4691.44,"{'per_incident': 133.14, 'annual': 166.43, 'lifetime': 332.86}"
POL_PH_000738_1,PH_000738,Health,173.37,100,Inactive,2024-06-14 20:57:36.640110,2025-06-14 20:57:36.640110,1794.76,"{'per_incident': 138.7, 'annual': 173.37, 'lifetime': 346.74}"
POL_PH_000739_1,PH_000739,Home,224.0,100,Active,2024-10-18 20:57:36.640110,2025-10-18 20:57:36.640110,1799.14,"{'per_incident': 179.2, 'annual': 224.0, 'lifetime': 448.0}"
POL_PH_000740_1,PH_000740,Auto,59.1,100,Active,2024-08-04 20:57:36.640110,2025-08-04 20:57:36.640110,3607.34,"{'per_incident': 47.28, 'annual': 59.1, 'lifetime': 118.2}"
POL_PH_000740_2,PH_000740,Auto,15.59,100,Active,2024-10-03 20:57:36.640110,2025-10-03 20:57:36.640110,924.34,"{'per_incident': 12.47, 'annual': 15.59, 'lifetime': 31.18}"
POL_PH_000741_1,PH_000741,Home,36.89,100,Inactive,2023-08-11 20:57:36.640110,2024-08-10 20:57:36.640110,935.8,"{'per_incident': 29.51, 'annual': 36.89, 'lifetime': 73.78}"
POL_PH_000741_2,PH_000741,Home,13.6,100,Active,2024-12-22 20:57:36.640110,2025-12-22 20:57:36.640110,3493.68,"{'per_incident': 10.88, 'annual': 13.6, 'lifetime': 27.2}"
POL_PH_000742_1,PH_000742,Health,139.63,100,Active,2024-05-07 20:57:36.640110,2025-05-07 20:57:36.640110,1312.97,"{'per_incident': 111.7, 'annual': 139.63, 'lifetime': 279.26}"
POL_PH_000742_2,PH_000742,Auto,90.64,100,Active,2023-04-25 20:57:36.640110,2024-04-24 20:57:36.640110,1109.98,"{'per_incident': 72.51, 'annual': 90.64, 'lifetime': 181.28}"
POL_PH_000743_1,PH_000743,Disability,106.61,100,Inactive,2023-10-15 20:57:36.640110,2024-10-14 20:57:36.640110,4980.76,"{'per_incident': 85.29, 'annual': 106.61, 'lifetime': 213.22}"
POL_PH_000743_2,PH_000743,Home,195.1,100,Active,2025-01-01 20:57:36.641111,2026-01-01 20:57:36.641111,3553.73,"{'per_incident': 156.08, 'annual': 195.1, 'lifetime': 390.2}"
POL_PH_000744_1,PH_000744,Auto,602.41,100,Active,2022-12-09 20:57:36.641111,2023-12-09 20:57:36.641111,2758.4,"{'per_incident': 481.93, 'annual': 602.41, 'lifetime': 1204.82}"
POL_PH_000744_2,PH_000744,Life,670.4,100,Active,2022-12-15 20:57:36.641111,2023-12-15 20:57:36.641111,760.03,"{'per_incident': 536.32, 'annual': 670.4, 'lifetime': 1340.8}"
POL_PH_000745_1,PH_000745,Auto,140.0,100,Active,2022-12-14 20:57:36.641111,2023-12-14 20:57:36.641111,4422.95,"{'per_incident': 112.0, 'annual': 140.0, 'lifetime': 280.0}"
POL_PH_000746_1,PH_000746,Life,64.24,100,Active,2024-06-16 20:57:36.641111,2025-06-16 20:57:36.641111,2248.29,"{'per_incident': 51.39, 'annual': 64.24, 'lifetime': 128.48}"
POL_PH_000746_2,PH_000746,Health,77.89,100,Inactive,2024-09-25 20:57:36.641111,2025-09-25 20:57:36.641111,2401.45,"{'per_incident': 62.31, 'annual': 77.89, 'lifetime': 155.78}"
POL_PH_000747_1,PH_000747,Disability,56.15,100,Active,2023-05-03 20:57:36.641111,2024-05-02 20:57:36.641111,472.31,"{'per_incident': 44.92, 'annual': 56.15, 'lifetime': 112.3}"
POL_PH_000748_1,PH_000748,Auto,126.87,100,Active,2025-07-07 20:57:36.641111,2026-07-07 20:57:36.641111,4287.18,"{'per_incident': 101.5, 'annual': 126.87, 'lifetime': 253.74}"
POL_PH_000749_1,PH_000749,Home,17.01,100,Active,2024-04-09 20:57:36.641111,2025-04-09 20:57:36.641111,3741.78,"{'per_incident': 13.61, 'annual': 17.01, 'lifetime': 34.02}"
POL_PH_000750_1,PH_000750,Home,175.58,100,Active,2025-05-25 20:57:36.641111,2026-05-25 20:57:36.641111,1191.0,"{'per_incident': 140.46, 'annual': 175.58, 'lifetime': 351.16}"
POL_PH_000750_2,PH_000750,Home,563.82,100,Inactive,2024-12-03 20:57:36.641111,2025-12-03 20:57:36.641111,362.9,"{'per_incident': 451.06, 'annual': 563.82, 'lifetime': 1127.64}"
POL_PH_000751_1,PH_000751,Health,42.47,100,Active,2024-09-26 20:57:36.641111,2025-09-26 20:57:36.641111,1728.02,"{'per_incident': 33.98, 'annual': 42.47, 'lifetime': 84.94}"
POL_PH_000752_1,PH_000752,Health,439.51,100,Active,2024-11-19 20:57:36.641111,2025-11-19 20:57:36.641111,3504.61,"{'per_incident': 351.61, 'annual': 439.51, 'lifetime': 879.02}"
POL_PH_000753_1,PH_000753,Life,116.6,100,Active,2022-10-07 20:57:36.641111,2023-10-07 20:57:36.641111,1220.66,"{'per_incident': 93.28, 'annual': 116.6, 'lifetime': 233.2}"
POL_PH_000753_2,PH_000753,Disability,172.66,100,Active,2025-06-02 20:57:36.641111,2026-06-02 20:57:36.641111,1630.37,"{'per_incident': 138.13, 'annual': 172.66, 'lifetime': 345.32}"
POL_PH_000754_1,PH_000754,Disability,106.03,100,Active,2024-10-25 20:57:36.642108,2025-10-25 20:57:36.642108,2625.54,"{'per_incident': 84.82, 'annual': 106.03, 'lifetime': 212.06}"
POL_PH_000754_2,PH_000754,Life,47.08,100,Active,2025-04-29 20:57:36.642108,2026-04-29 20:57:36.642108,2584.14,"{'per_incident': 37.66, 'annual': 47.08, 'lifetime': 94.16}"
POL_PH_000754_3,PH_000754,Life,29.65,100,Active,2024-09-15 20:57:36.642108,2025-09-15 20:57:36.642108,4146.73,"{'per_incident': 23.72, 'annual': 29.65, 'lifetime': 59.3}"
POL_PH_000755_1,PH_000755,Life,29.71,100,Cancelled,2024-03-11 20:57:36.642108,2025-03-11 20:57:36.642108,4945.55,"{'per_incident': 23.77, 'annual': 29.71, 'lifetime': 59.42}"
POL_PH_000755_2,PH_000755,Health,81.9,100,Active,2024-08-18 20:57:36.642108,2025-08-18 20:57:36.642108,770.65,"{'per_incident': 65.52, 'annual': 81.9, 'lifetime': 163.8}"
POL_PH_000756_1,PH_000756,Disability,93.24,100,Active,2022-09-28 20:57:36.642108,2023-09-28 20:57:36.642108,572.67,"{'per_incident': 74.59, 'annual': 93.24, 'lifetime': 186.48}"
POL_PH_000756_2,PH_000756,Auto,122.91,100,Active,2023-05-14 20:57:36.642108,2024-05-13 20:57:36.642108,4781.3,"{'per_incident': 98.33, 'annual': 122.91, 'lifetime': 245.82}"
POL_PH_000757_1,PH_000757,Life,143.91,100,Active,2025-07-14 20:57:36.642108,2026-07-14 20:57:36.642108,4987.26,"{'per_incident': 115.13, 'annual': 143.91, 'lifetime': 287.82}"
POL_PH_000758_1,PH_000758,Life,63.22,100,Active,2024-01-19 20:57:36.642108,2025-01-18 20:57:36.642108,4504.11,"{'per_incident': 50.58, 'annual': 63.22, 'lifetime': 126.44}"
POL_PH_000759_1,PH_000759,Home,86.4,100,Active,2025-02-27 20:57:36.642108,2026-02-27 20:57:36.642108,206.28,"{'per_incident': 69.12, 'annual': 86.4, 'lifetime': 172.8}"
POL_PH_000760_1,PH_000760,Home,128.64,100,Active,2024-06-04 20:57:36.642108,2025-06-04 20:57:36.642108,4045.22,"{'per_incident': 102.91, 'annual': 128.64, 'lifetime': 257.28}"
POL_PH_000760_2,PH_000760,Auto,135.77,100,Active,2023-02-14 20:57:36.642108,2024-02-14 20:57:36.642108,2517.29,"{'per_incident': 108.62, 'annual': 135.77, 'lifetime': 271.54}"
POL_PH_000761_1,PH_000761,Auto,101.17,100,Active,2022-12-30 20:57:36.642108,2023-12-30 20:57:36.642108,1550.68,"{'per_incident': 80.94, 'annual': 101.17, 'lifetime': 202.34}"
POL_PH_000762_1,PH_000762,Home,16.77,100,Active,2022-12-09 20:57:36.642108,2023-12-09 20:57:36.642108,3410.14,"{'per_incident': 13.42, 'annual': 16.77, 'lifetime': 33.54}"
POL_PH_000763_1,PH_000763,Auto,137.75,100,Active,2024-09-06 20:57:36.642108,2025-09-06 20:57:36.642108,1058.84,"{'per_incident': 110.2, 'annual': 137.75, 'lifetime': 275.5}"
POL_PH_000764_1,PH_000764,Disability,58.77,100,Active,2024-05-29 20:57:36.642108,2025-05-29 20:57:36.642108,4486.57,"{'per_incident': 47.02, 'annual': 58.77, 'lifetime': 117.54}"
POL_PH_000765_1,PH_000765,Home,49.56,100,Active,2023-05-03 20:57:36.642108,2024-05-02 20:57:36.642108,1216.02,"{'per_incident': 39.65, 'annual': 49.56, 'lifetime': 99.12}"
POL_PH_000766_1,PH_000766,Home,50.77,100,Inactive,2024-11-02 20:57:36.643110,2025-11-02 20:57:36.643110,4554.76,"{'per_incident': 40.62, 'annual': 50.77, 'lifetime': 101.54}"
POL_PH_000766_2,PH_000766,Home,25.91,100,Active,2024-08-14 20:57:36.643110,2025-08-14 20:57:36.643110,2541.94,"{'per_incident': 20.73, 'annual': 25.91, 'lifetime': 51.82}"
POL_PH_000766_3,PH_000766,Life,19.17,100,Active,2022-10-10 20:57:36.643110,2023-10-10 20:57:36.643110,1308.75,"{'per_incident': 15.34, 'annual': 19.17, 'lifetime': 38.34}"
POL_PH_000767_1,PH_000767,Disability,41.29,100,Active,2024-02-27 20:57:36.643110,2025-02-26 20:57:36.643110,3650.87,"{'per_incident': 33.03, 'annual': 41.29, 'lifetime': 82.58}"
POL_PH_000768_1,PH_000768,Auto,35.99,100,Cancelled,2024-09-12 20:57:36.643110,2025-09-12 20:57:36.643110,1408.11,"{'per_incident': 28.79, 'annual': 35.99, 'lifetime': 71.98}"
POL_PH_000769_1,PH_000769,Health,55.03,100,Active,2023-09-20 20:57:36.643110,2024-09-19 20:57:36.643110,4074.11,"{'per_incident': 44.02, 'annual': 55.03, 'lifetime': 110.06}"
POL_PH_000770_1,PH_000770,Auto,433.24,100,Active,2023-02-05 20:57:36.643110,2024-02-05 20:57:36.643110,4792.85,"{'per_incident': 346.59, 'annual': 433.24, 'lifetime': 866.48}"
POL_PH_000771_1,PH_000771,Auto,104.89,100,Active,2025-04-03 20:57:36.643110,2026-04-03 20:57:36.643110,2103.57,"{'per_incident': 83.91, 'annual': 104.89, 'lifetime': 209.78}"
POL_PH_000772_1,PH_000772,Home,120.75,100,Active,2024-05-08 20:57:36.643110,2025-05-08 20:57:36.643110,3233.56,"{'per_incident': 96.6, 'annual': 120.75, 'lifetime': 241.5}"
POL_PH_000772_2,PH_000772,Home,34.81,100,Active,2023-07-09 20:57:36.643110,2024-07-08 20:57:36.643110,2374.04,"{'per_incident': 27.85, 'annual': 34.81, 'lifetime': 69.62}"
POL_PH_000773_1,PH_000773,Health,114.86,100,Active,2023-06-24 20:57:36.643110,2024-06-23 20:57:36.643110,3301.88,"{'per_incident': 91.89, 'annual': 114.86, 'lifetime': 229.72}"
POL_PH_000774_1,PH_000774,Life,118.16,100,Active,2024-11-24 20:57:36.643110,2025-11-24 20:57:36.643110,1793.24,"{'per_incident': 94.53, 'annual': 118.16, 'lifetime': 236.32}"
POL_PH_000774_2,PH_000774,Home,60.07,100,Inactive,2025-01-11 20:57:36.643110,2026-01-11 20:57:36.643110,261.49,"{'per_incident': 48.06, 'annual': 60.07, 'lifetime': 120.14}"
POL_PH_000775_1,PH_000775,Life,57.14,100,Active,2025-07-19 20:57:36.643110,2026-07-19 20:57:36.643110,1063.08,"{'per_incident': 45.71, 'annual': 57.14, 'lifetime': 114.28}"
POL_PH_000776_1,PH_000776,Disability,29.65,100,Active,2024-07-03 20:57:36.643110,2025-07-03 20:57:36.643110,4397.05,"{'per_incident': 23.72, 'annual': 29.65, 'lifetime': 59.3}"
POL_PH_000776_2,PH_000776,Life,19.87,100,Active,2022-10-24 20:57:36.643110,2023-10-24 20:57:36.643110,567.66,"{'per_incident': 15.9, 'annual': 19.87, 'lifetime': 39.74}"
POL_PH_000777_1,PH_000777,Home,318.4,100,Active,2023-04-15 20:57:36.643110,2024-04-14 20:57:36.643110,1535.47,"{'per_incident': 254.72, 'annual': 318.4, 'lifetime': 636.8}"
POL_PH_000777_2,PH_000777,Home,203.3,100,Active,2024-10-19 20:57:36.643110,2025-10-19 20:57:36.643110,4028.56,"{'per_incident': 162.64, 'annual': 203.3, 'lifetime': 406.6}"
POL_PH_000778_1,PH_000778,Auto,260.31,100,Cancelled,2025-02-05 20:57:36.644107,2026-02-05 20:57:36.644107,1567.99,"{'per_incident': 208.25, 'annual': 260.31, 'lifetime': 520.62}"
POL_PH_000778_2,PH_000778,Life,409.09,100,Active,2024-08-23 20:57:36.644107,2025-08-23 20:57:36.644107,4870.99,"{'per_incident': 327.27, 'annual': 409.09, 'lifetime': 818.18}"
POL_PH_000778_3,PH_000778,Home,668.04,100,Active,2022-12-21 20:57:36.644107,2023-12-21 20:57:36.644107,4043.4,"{'per_incident': 534.43, 'annual': 668.04, 'lifetime': 1336.08}"
POL_PH_000779_1,PH_000779,Health,30.85,100,Inactive,2025-06-03 20:57:36.644107,2026-06-03 20:57:36.644107,148.07,"{'per_incident': 24.68, 'annual': 30.85, 'lifetime': 61.7}"
POL_PH_000779_2,PH_000779,Health,53.3,100,Inactive,2022-10-26 20:57:36.644107,2023-10-26 20:57:36.644107,4485.8,"{'per_incident': 42.64, 'annual': 53.3, 'lifetime': 106.6}"
POL_PH_000780_1,PH_000780,Health,70.09,100,Inactive,2024-12-24 20:57:36.644107,2025-12-24 20:57:36.644107,523.38,"{'per_incident': 56.07, 'annual': 70.09, 'lifetime': 140.18}"
POL_PH_000780_2,PH_000780,Auto,45.54,100,Active,2025-02-12 20:57:36.644107,2026-02-12 20:57:36.644107,557.31,"{'per_incident': 36.43, 'annual': 45.54, 'lifetime': 91.08}"
POL_PH_000781_1,PH_000781,Life,117.57,100,Active,2022-12-08 20:57:36.644107,2023-12-08 20:57:36.644107,1925.44,"{'per_incident': 94.06, 'annual': 117.57, 'lifetime': 235.14}"
POL_PH_000782_1,PH_000782,Home,54.66,100,Active,2024-11-28 20:57:36.644107,2025-11-28 20:57:36.644107,2251.22,"{'per_incident': 43.73, 'annual': 54.66, 'lifetime': 109.32}"
POL_PH_000783_1,PH_000783,Auto,137.25,100,Active,2025-08-19 20:57:36.644107,2026-08-19 20:57:36.644107,1460.97,"{'per_incident': 109.8, 'annual': 137.25, 'lifetime': 274.5}"
POL_PH_000784_1,PH_000784,Disability,56.96,100,Inactive,2023-03-22 20:57:36.644107,2024-03-21 20:57:36.644107,1932.6,"{'per_incident': 45.57, 'annual': 56.96, 'lifetime': 113.92}"
POL_PH_000784_2,PH_000784,Auto,36.8,100,Active,2023-04-13 20:57:36.644107,2024-04-12 20:57:36.644107,122.48,"{'per_incident': 29.44, 'annual': 36.8, 'lifetime': 73.6}"
POL_PH_000785_1,PH_000785,Auto,849.16,100,Cancelled,2023-07-25 20:57:36.644107,2024-07-24 20:57:36.644107,4066.6,"{'per_incident': 679.33, 'annual': 849.16, 'lifetime': 1698.32}"
POL_PH_000785_2,PH_000785,Auto,699.11,100,Inactive,2025-05-25 20:57:36.644107,2026-05-25 20:57:36.644107,1651.37,"{'per_incident': 559.29, 'annual': 699.11, 'lifetime': 1398.22}"
POL_PH_000786_1,PH_000786,Disability,75.44,100,Active,2023-03-27 20:57:36.644107,2024-03-26 20:57:36.644107,3533.54,"{'per_incident': 60.35, 'annual': 75.44, 'lifetime': 150.88}"
POL_PH_000787_1,PH_000787,Health,174.75,100,Active,2024-05-09 20:57:36.644107,2025-05-09 20:57:36.644107,3654.84,"{'per_incident': 139.8, 'annual': 174.75, 'lifetime': 349.5}"
POL_PH_000787_2,PH_000787,Health,104.9,100,Active,2022-12-08 20:57:36.644107,2023-12-08 20:57:36.644107,682.81,"{'per_incident': 83.92, 'annual': 104.9, 'lifetime': 209.8}"
POL_PH_000788_1,PH_000788,Auto,194.34,100,Active,2023-07-03 20:57:36.644107,2024-07-02 20:57:36.644107,4370.29,"{'per_incident': 155.47, 'annual': 194.34, 'lifetime': 388.68}"
POL_PH_000789_1,PH_000789,Home,381.37,100,Cancelled,2023-09-04 20:57:36.645111,2024-09-03 20:57:36.645111,796.44,"{'per_incident': 305.1, 'annual': 381.37, 'lifetime': 762.74}"
POL_PH_000790_1,PH_000790,Home,19.36,100,Cancelled,2025-02-02 20:57:36.645111,2026-02-02 20:57:36.645111,1978.03,"{'per_incident': 15.49, 'annual': 19.36, 'lifetime': 38.72}"
POL_PH_000790_2,PH_000790,Disability,29.64,100,Active,2023-04-03 20:57:36.645111,2024-04-02 20:57:36.645111,1308.57,"{'per_incident': 23.71, 'annual': 29.64, 'lifetime': 59.28}"
POL_PH_000791_1,PH_000791,Home,14.72,100,Active,2024-11-20 20:57:36.645111,2025-11-20 20:57:36.645111,3448.32,"{'per_incident': 11.78, 'annual': 14.72, 'lifetime': 29.44}"
POL_PH_000791_2,PH_000791,Auto,74.05,100,Active,2024-03-18 20:57:36.645111,2025-03-18 20:57:36.645111,1560.38,"{'per_incident': 59.24, 'annual': 74.05, 'lifetime': 148.1}"
POL_PH_000792_1,PH_000792,Auto,98.53,100,Inactive,2022-12-18 20:57:36.645111,2023-12-18 20:57:36.645111,459.72,"{'per_incident': 78.82, 'annual': 98.53, 'lifetime': 197.06}"
POL_PH_000792_2,PH_000792,Life,53.42,100,Active,2024-05-02 20:57:36.645111,2025-05-02 20:57:36.645111,603.0,"{'per_incident': 42.74, 'annual': 53.42, 'lifetime': 106.84}"
POL_PH_000793_1,PH_000793,Disability,63.73,100,Active,2025-03-03 20:57:36.645111,2026-03-03 20:57:36.645111,1764.07,"{'per_incident': 50.98, 'annual': 63.73, 'lifetime': 127.46}"
POL_PH_000794_1,PH_000794,Life,33.4,100,Active,2024-01-19 20:57:36.645111,2025-01-18 20:57:36.645111,1978.15,"{'per_incident': 26.72, 'annual': 33.4, 'lifetime': 66.8}"
POL_PH_000795_1,PH_000795,Home,14.68,100,Active,2023-05-08 20:57:36.645111,2024-05-07 20:57:36.645111,4126.86,"{'per_incident': 11.74, 'annual': 14.68, 'lifetime': 29.36}"
POL_PH_000796_1,PH_000796,Health,35.1,100,Active,2024-03-12 20:57:36.645111,2025-03-12 20:57:36.645111,941.44,"{'per_incident': 28.08, 'annual': 35.1, 'lifetime': 70.2}"
POL_PH_000797_1,PH_000797,Auto,98.75,100,Active,2024-07-30 20:57:36.645111,2025-07-30 20:57:36.645111,4762.29,"{'per_incident': 79.0, 'annual': 98.75, 'lifetime': 197.5}"
POL_PH_000797_2,PH_000797,Life,132.49,100,Active,2025-08-10 20:57:36.645111,2026-08-10 20:57:36.645111,576.21,"{'per_incident': 105.99, 'annual': 132.49, 'lifetime': 264.98}"
POL_PH_000797_3,PH_000797,Life,74.72,100,Active,2025-08-07 20:57:36.645111,2026-08-07 20:57:36.645111,4636.02,"{'per_incident': 59.78, 'annual': 74.72, 'lifetime': 149.44}"
POL_PH_000798_1,PH_000798,Life,79.42,100,Inactive,2024-12-23 20:57:36.645111,2025-12-23 20:57:36.645111,4851.14,"{'per_incident': 63.54, 'annual': 79.42, 'lifetime': 158.84}"
POL_PH_000799_1,PH_000799,Home,390.57,100,Active,2022-09-22 20:57:36.645111,2023-09-22 20:57:36.645111,1197.39,"{'per_incident': 312.46, 'annual': 390.57, 'lifetime': 781.14}"
POL_PH_000800_1,PH_000800,Home,26.51,100,Inactive,2025-08-07 20:57:36.645111,2026-08-07 20:57:36.645111,4745.13,"{'per_incident': 21.21, 'annual': 26.51, 'lifetime': 53.02}"
POL_PH_000800_2,PH_000800,Auto,55.63,100,Active,2023-07-15 20:57:36.645111,2024-07-14 20:57:36.645111,3090.32,"{'per_incident': 44.5, 'annual': 55.63, 'lifetime': 111.26}"
POL_PH_000801_1,PH_000801,Health,190.96,100,Active,2024-06-27 20:57:36.646110,2025-06-27 20:57:36.646110,3178.42,"{'per_incident': 152.77, 'annual': 190.96, 'lifetime': 381.92}"
POL_PH_000802_1,PH_000802,Disability,393.1,100,Active,2023-11-14 20:57:36.646110,2024-11-13 20:57:36.646110,3350.95,"{'per_incident': 314.48, 'annual': 393.1, 'lifetime': 786.2}"
POL_PH_000803_1,PH_000803,Health,403.89,100,Active,2023-05-07 20:57:36.646110,2024-05-06 20:57:36.646110,2764.18,"{'per_incident': 323.11, 'annual': 403.89, 'lifetime': 807.78}"
POL_PH_000804_1,PH_000804,Health,24.69,100,Active,2023-08-11 20:57:36.646110,2024-08-10 20:57:36.646110,3618.54,"{'per_incident': 19.75, 'annual': 24.69, 'lifetime': 49.38}"
POL_PH_000804_2,PH_000804,Home,48.83,100,Active,2025-01-15 20:57:36.646110,2026-01-15 20:57:36.646110,4306.16,"{'per_incident': 39.06, 'annual': 48.83, 'lifetime': 97.66}"
POL_PH_000804_3,PH_000804,Life,65.7,100,Inactive,2024-10-09 20:57:36.646110,2025-10-09 20:57:36.646110,2486.38,"{'per_incident': 52.56, 'annual': 65.7, 'lifetime': 131.4}"
POL_PH_000805_1,PH_000805,Home,114.26,100,Active,2023-04-02 20:57:36.646110,2024-04-01 20:57:36.646110,2385.52,"{'per_incident': 91.41, 'annual': 114.26, 'lifetime': 228.52}"
POL_PH_000806_1,PH_000806,Home,167.59,100,Active,2024-03-20 20:57:36.646110,2025-03-20 20:57:36.646110,600.39,"{'per_incident': 134.07, 'annual': 167.59, 'lifetime': 335.18}"
POL_PH_000806_2,PH_000806,Auto,215.58,100,Active,2024-03-04 20:57:36.646110,2025-03-04 20:57:36.646110,4854.19,"{'per_incident': 172.46, 'annual': 215.58, 'lifetime': 431.16}"
POL_PH_000807_1,PH_000807,Auto,83.1,100,Active,2023-04-07 20:57:36.646110,2024-04-06 20:57:36.646110,3645.21,"{'per_incident': 66.48, 'annual': 83.1, 'lifetime': 166.2}"
POL_PH_000808_1,PH_000808,Home,124.01,100,Active,2023-08-04 20:57:36.646110,2024-08-03 20:57:36.646110,3464.14,"{'per_incident': 99.21, 'annual': 124.01, 'lifetime': 248.02}"
POL_PH_000808_2,PH_000808,Auto,59.74,100,Active,2024-02-04 20:57:36.646110,2025-02-03 20:57:36.646110,2517.18,"{'per_incident': 47.79, 'annual': 59.74, 'lifetime': 119.48}"
POL_PH_000809_1,PH_000809,Home,209.18,100,Active,2023-05-31 20:57:36.646110,2024-05-30 20:57:36.646110,2036.74,"{'per_incident': 167.34, 'annual': 209.18, 'lifetime': 418.36}"
POL_PH_000809_2,PH_000809,Health,211.72,100,Active,2024-06-30 20:57:36.646110,2025-06-30 20:57:36.646110,682.04,"{'per_incident': 169.38, 'annual': 211.72, 'lifetime': 423.44}"
POL_PH_000810_1,PH_000810,Health,13.89,100,Inactive,2023-04-28 20:57:36.646110,2024-04-27 20:57:36.646110,4849.91,"{'per_incident': 11.11, 'annual': 13.89, 'lifetime': 27.78}"
POL_PH_000811_1,PH_000811,Health,265.32,100,Active,2022-12-07 20:57:36.646110,2023-12-07 20:57:36.646110,4605.11,"{'per_incident': 212.26, 'annual': 265.32, 'lifetime': 530.64}"
POL_PH_000812_1,PH_000812,Disability,109.81,100,Active,2024-08-20 20:57:36.646110,2025-08-20 20:57:36.646110,1698.68,"{'per_incident': 87.85, 'annual': 109.81, 'lifetime': 219.62}"
POL_PH_000813_1,PH_000813,Home,78.1,100,Active,2023-07-25 20:57:36.647111,2024-07-24 20:57:36.647111,4031.36,"{'per_incident': 62.48, 'annual': 78.1, 'lifetime': 156.2}"
POL_PH_000814_1,PH_000814,Life,719.16,100,Active,2022-12-05 20:57:36.647111,2023-12-05 20:57:36.647111,4565.1,"{'per_incident': 575.33, 'annual': 719.16, 'lifetime': 1438.32}"
POL_PH_000815_1,PH_000815,Auto,71.73,100,Active,2024-03-20 20:57:36.647111,2025-03-20 20:57:36.647111,2676.53,"{'per_incident': 57.38, 'annual': 71.73, 'lifetime': 143.46}"
POL_PH_000815_2,PH_000815,Auto,92.62,100,Active,2023-12-02 20:57:36.647111,2024-12-01 20:57:36.647111,412.17,"{'per_incident': 74.1, 'annual': 92.62, 'lifetime': 185.24}"
POL_PH_000816_1,PH_000816,Home,67.32,100,Active,2023-09-16 20:57:36.647111,2024-09-15 20:57:36.647111,2235.28,"{'per_incident': 53.86, 'annual': 67.32, 'lifetime': 134.64}"
POL_PH_000817_1,PH_000817,Disability,514.03,100,Active,2023-05-29 20:57:36.647111,2024-05-28 20:57:36.647111,1194.28,"{'per_incident': 411.22, 'annual': 514.03, 'lifetime': 1028.06}"
POL_PH_000817_2,PH_000817,Disability,603.81,100,Active,2024-11-12 20:57:36.647111,2025-11-12 20:57:36.647111,4680.33,"{'per_incident': 483.05, 'annual': 603.81, 'lifetime': 1207.62}"
POL_PH_000817_3,PH_000817,Home,259.09,100,Active,2024-12-21 20:57:36.647111,2025-12-21 20:57:36.647111,2144.49,"{'per_incident': 207.27, 'annual': 259.09, 'lifetime': 518.18}"
POL_PH_000818_1,PH_000818,Life,73.35,100,Active,2024-05-08 20:57:36.647111,2025-05-08 20:57:36.647111,2288.59,"{'per_incident': 58.68, 'annual': 73.35, 'lifetime': 146.7}"
POL_PH_000819_1,PH_000819,Auto,52.13,100,Cancelled,2023-02-19 20:57:36.647111,2024-02-19 20:57:36.647111,332.94,"{'per_incident': 41.7, 'annual': 52.13, 'lifetime': 104.26}"
POL_PH_000820_1,PH_000820,Auto,107.86,100,Active,2024-09-24 20:57:36.647111,2025-09-24 20:57:36.647111,3888.2,"{'per_incident': 86.29, 'annual': 107.86, 'lifetime': 215.72}"
POL_PH_000821_1,PH_000821,Health,80.09,100,Active,2025-01-28 20:57:36.647848,2026-01-28 20:57:36.647848,1155.11,"{'per_incident': 64.07, 'annual': 80.09, 'lifetime': 160.18}"
POL_PH_000821_2,PH_000821,Home,314.66,100,Inactive,2024-06-08 20:57:36.647848,2025-06-08 20:57:36.647848,4317.77,"{'per_incident': 251.73, 'annual': 314.66, 'lifetime': 629.32}"
